# 1.16.2 RVA	1.17 RVA	constant
# Selected by scripts/select-needed-1170-rows.py from
# rva-map-1162-to-1170.functions.tsv -- the subset this workspace names in a
# `const *_RVA` declaration. Pairs come from masked-signature identity across
# .pdata, which is weaker evidence than the byte comparison behind
# rva-map-1162-to-1170.verified.tsv; rows that map already covers are omitted
# here so the stronger evidence wins. Good enough to CALL. Before DETOURING one,
# run scripts/audit-1170-hook-targets.py: signature identity does not check that
# the destination has room for MinHook's five-byte patch.
0x67b290	0x67c0e0	crates/er-reload-trace/src/lib.rs:784
0x67b4e0	0x67c330	BLANK_SAVE_CONTAINER_REQUEST_RVA
0x67b4e0	0x67c330	crates/er-reload-trace/src/lib.rs:754
0x67b570	0x67c3c0	SAVE_DISPATCH_SYSTEM_RVA
0x67b570	0x67c3c0	crates/er-reload-trace/src/lib.rs:724
0x67b750	0x67c5a0	SAVE_DISPATCH_CHAR_RVA
0x67b750	0x67c5a0	SAVE_WRITE_TO_SLOT_RVA
0x67b750	0x67c5a0	crates/er-reload-trace/src/lib.rs:730
0x67b940	0x67c790	SAVE_DISPATCH_COMBINED_RVA
0x67b940	0x67c790	crates/er-reload-trace/src/lib.rs:736
0x67bc10	0x67ca60	SAVE_DISPATCH_ENTRY0B_RVA
0x67bc10	0x67ca60	crates/er-reload-trace/src/lib.rs:742
0x67bd70	0x67cbc0	SYSTEM_QUIT_GAMEMAN_LOAD_SAVE_RVA
0x67dc00	0x67ea50	SAVE_SERIALIZE_CHAR_RVA
0x6fb520	0x6fc370	crates/er-invasion-warp/src/map_seams.rs:111
0x733150	0x733fa0	PROXY_IS_BOUND_RVA
0x733150	0x733fa0	TITLE_NATIVE_READY_PREDICATE_RVA
0x733150	0x733fa0	crates/er-reload-trace/src/lib.rs:874
0x733340	0x734190	PROXY_SET_VISIBLE_RVA
0x733340	0x734190	TITLE_PRESS_START_SET_VISIBLE_RVA
0x733d70	0x734bc0	MENU_WINDOW_LIST_REMOVE_RVA
0x733ef0	0x734d40	MENU_WINDOW_LIST_PUSH_RVA
0x736c90	0x737ae0	MENU_ITEM_LIST_POINT_TO_INDEX_RVA
0x738dc0	0x739c10	GRID_CONTROL_SET_ITEM_COUNT_RVA
0x73bc10	0x73ca60	MENU_ITEM_LIST_SET_CURSOR_RVA
0x73d3e0	0x73e230	ICON_INFO_BUILDER_RVA
0x742c90	0x743ae0	MENU_HELP_LABEL_DTOR_RVA
0x744a60	0x7458b0	RESULT_EVENT_WRAPPER_BUILDER_RVA
0x744a60	0x7458b0	crates/er-reload-trace/src/lib.rs:694
0x7451c0	0x746010	TITLE_SCALEFORM_BIND_OBSERVER_RVA
0x745510	0x746360	WRAP_UPDATE_RVA
0x746a00	0x747850	RESULT_ACTION_BUILDER_RVA
0x746a00	0x747850	crates/er-reload-trace/src/lib.rs:688
0x746e80	0x747cd0	MENU_JOB_EMIT_RESULT_RVA
0x746e80	0x747cd0	crates/er-reload-trace/src/lib.rs:682
0x747980	0x7487d0	MENU_WINDOW_ROOT_PROXY_CTOR_RVA
0x7499e0	0x74a830	SCALEFORM_LABEL_GOTO_RVA
0x749b20	0x74a970	TITLE_TOP_DIALOG_IS_IN_STATE_RVA
0x74a000	0x74ae50	PROFILE_SETTEXT_RVA
0x74bcc0	0x74cb10	ICON_SETTER_RVA
0x74dad0	0x74e920	SCROLLBAR_CONTROL_SET_TOTAL_RVA
0x74db60	0x74e9b0	SCROLLBAR_CONTROL_SET_POSITION_RVA
0x757af0	0x758940	MENU_VIEWER_EVENT_POINT_RVA
0x757c70	0x758ac0	MENU_EVENT_WHEEL_DELTA_ACCESSOR_RVA
0x75f800	0x760650	GET_PLAYER_CHR_NAME_RVA
0x760790	0x7615e0	GET_GR_LINEHELP_ENTRY_RVA
0x762d50	0x763ba0	GR_SYSTEM_MESSAGE_RVA
0x786430	0x7872b0	SET_ITEM_REPLENISH_STATE_RVA
0x78d2c0	0x78e140	REBUILD_ROWS_RVA
0x78dfd0	0x78ee50	MSGBOX_FORCE_STOP_RVA
0x78e030	0x78eeb0	MSGBOX_OK_HANDLER_RVA
0x78eea0	0x78fd20	APPEND_ONE_RVA
0x7931e0	0x794060	IFELSE_UPDATE_RVA
0x79d700	0x79e580	SYSTEM_QUIT_RETURN_TITLE_CHAIN_BUILDER_RVA
0x79f690	0x7a0510	SYSTEM_QUIT_RETURN_TITLE_FINAL_JOB_BUILDER_RVA
0x7a04f0	0x7a1370	crates/er-invasion-warp/src/map_seams.rs:123
0x7a7b60	0x7a89e0	TRACE_TASK_ENQUEUE_RVA
0x7a7b60	0x7a89e0	crates/er-reload-trace/src/lib.rs:700
0x7a7bb0	0x7a8a30	MENU_JOB_CHAIN_MENU_JOBS_RVA
0x7a90f0	0x7a9f70	MENU_DRAIN_WRAPPER_RVA
0x7a9250	0x7aa0d0	MENU_JOB_SUBMIT_RVA
0x7a9460	0x7aa2e0	MENU_JOB_ASSIGN3_RVA
0x7a9560	0x7aa3e0	MENUJOB_ASSIGN_RVA
0x7a9600	0x7aa480	EXECUTE_MENU_JOB_RVA
0x7aa1f0	0x7ab070	SEQUENCE_ITER_RVA
0x7ac720	0x7ad5a0	MENU_WINDOW_JOB_DTOR_RVA
0x7ac890	0x7ad710	MENU_WINDOW_CLOSE_WITH_FAILED_RVA
0x7ac890	0x7ad710	crates/er-reload-trace/src/lib.rs:676
0x7ac8c0	0x7ad740	MENU_WINDOW_JOB_CTOR_RVA
0x7ac8c0	0x7ad740	crates/er-reload-trace/src/lib.rs:856
0x7acb00	0x7ad980	MENU_WINDOW_JOB_NATIVE_CTOR_B_RVA
0x7acb00	0x7ad980	crates/er-reload-trace/src/lib.rs:862
0x7acf80	0x7ade00	MENU_WINDOW_JOB_IDLE_CTOR_RVA
0x7acf80	0x7ade00	crates/er-reload-trace/src/lib.rs:868
0x7ad1c0	0x7ae040	LEAF_UPDATE_RVA
0x7ad1c0	0x7ae040	MENU_ITEM_UPDATE_RVA
0x7ad1c0	0x7ae040	MENU_WINDOW_JOB_RUN_RVA
0x7ad1c0	0x7ae040	PAB_NODE_UPDATE_RVA
0x7ad710	0x7ae590	(refused at runtime 0x7ad710)
0x7ad810	0x7ae690	MENU_ITEM_ACCEPT_NATIVE_RVA
0x7af730	0x7b05b0	SYSTEM_QUIT_MSGBOX_BUILDER_CTOR_RVA
0x7b0140	0x7b0fc0	SYSTEM_QUIT_MSGBOX_DTOR_RVA
0x7b10f0	0x7b1f70	SYSTEM_QUIT_MSGBOX_FINALIZE_RVA
0x7b1900	0x7b2780	SYSTEM_QUIT_MSGBOX_ADD_NO_RVA
0x7b1c70	0x7b2af0	SYSTEM_QUIT_MSGBOX_ADD_YES_RVA
0x7ee1f0	0x7ef070	POPUP_SUBMIT_TOP_JOB_RVA
0x801bc0	0x802a40	EQUIP_TOP_JOB_FACTORY_RVA
0x801d50	0x802bd0	INVENTORY_JOB_FACTORY_RVA
0x81be30	0x81ccb0	SOFTWARE_KEYBOARD_JOB_CTOR_RVA
0x81d220	0x81e0a0	SOFTWARE_KEYBOARD_TERMINAL_CALLBACK_RVA
0x81d3d0	0x81e250	SOFTWARE_KEYBOARD_RESULT_GATE_RVA
0x81ead0	0x81f950	FACTORY_RVA
0x81ead0	0x81f950	LIVE_DIALOG_FACTORY_RVA
0x81ead0	0x81f950	crates/er-reload-trace/src/lib.rs:850
0x81f6f0	0x820570	PROFILE_SELECT_WRAPPER_RVA
0x81f8d0	0x820750	TITLE_NATIVE_MENU_VISUAL_TITLE_INFORMATION_RVA
0x81f9f0	0x820870	TITLE_NATIVE_MENU_VISUAL_BEGIN_TITLE_RVA
0x821310	0x822190	NETWORK_CHECK_JOB_RUN_RVA
0x826510	0x827500	CAP_BUILDER_RVA
0x826510	0x827500	LOADGAME_JOB_BUILD_RVA
0x826510	0x827500	SYSTEM_QUIT_PROFILE_LOAD_JOB_BUILDER_RVA
0x826510	0x827500	crates/er-reload-trace/src/lib.rs:832
0x826d50	0x827d40	PROFILE_LOAD_SELECTOR_TICK_RVA
0x826d50	0x827d40	SYSTEM_QUIT_PROFILE_LOAD_JOB_RUN_RVA
0x826d50	0x827d40	crates/er-reload-trace/src/lib.rs:838
0x826e10	0x827e00	LOADGAME_JOB_RUN_RVA
0x82ba80	0x82ca70	TRACE_MENU_NEW_OR_LOAD_WRAPPER_RVA
0x82ba80	0x82ca70	crates/er-reload-trace/src/lib.rs:664
0x82bac0	0x82cab0	TRACE_MENU_CONTINUE_WRAPPER_RVA
0x82bac0	0x82cab0	crates/er-reload-trace/src/lib.rs:658
0x82bb00	0x82caf0	MENU_OTHER_LOAD_WRAPPER_RVA
0x82bb00	0x82caf0	crates/er-reload-trace/src/lib.rs:670
0x82c240	0x82d230	CAP_MENU_DESER_RVA
0x82c240	0x82d230	crates/er-reload-trace/src/lib.rs:844
0x82cb00	0x82daf0	TITLE_FLOW_CONTEXT_RECORD_REGULATION_VERSION_RVA
0x82faf0	0x830ae0	crates/er-reload-trace/src/lib.rs:808
0x8349c0	0x8359b0	SHOW_PROGRESS_JOB_RUN_RVA
0x8486e0	0x8496d0	MENU_GAITEM_ICON_ID_RVA
0x849880	0x84a870	MENU_GAITEM_SWORD_ARTS_RESOLVER_RVA
0x8752c0	0x8762b0	PROFILE_ROW_MODEL_BUILD_RVA
0x875590	0x876580	PROFILE_SELECT_LIST_BUILDER_RVA
0x8757e0	0x8767d0	PROFILE_ROW_POPULATE_RVA
