# 1.16.2 VA	1.17 VA	delta	method-or-error
# Generated by scripts/map-rvas-1162-to-1170.py. Candidates, not verified hook sites: a match on an unchanged prologue does not prove the body is
# unchanged. Regenerate rather than hand-editing.
0x1403f37c0	0x1403f39f0	vtable slot
0x1403f3880	0x1403f3ab0	vtable slot
0x1403f3960	0x1403f3b90	vtable slot
0x1403f3a70	0x1403f3ca0	vtable slot
0x1403f3a80	0x1403f3cb0	vtable slot
0x1403f3a90	0x1403f3cc0	vtable slot
0x1403f3b90	0x1403f3dc0	vtable slot
0x1403f3ca0	0x1403f3ed0	vtable slot
0x1403f3d30	0x1403f3f60	vtable slot
0x1403f40b0	0x1403f42e0	vtable slot
0x1403f40c0	0x1403f42f0	vtable slot
0x1403f40e0	0x1403f4310	vtable slot
0x1403f4290	0x1403f44c0	vtable slot
0x1403f42a0	0x1403f44d0	vtable slot
0x1403f4530	0x1403f4760	vtable slot
0x1403f45a0	0x1403f47d0	vtable slot
0x1403f45f0	0x1403f4820	vtable slot
0x1403f4600	0x1403f4830	vtable slot
0x1403f47e0	0x1403f4a10	vtable slot
0x1403f4870	0x1403f4aa0	vtable slot
0x1403f4880	0x1403f4ab0	vtable slot
0x1403f48c0	0x1403f4af0	vtable slot
0x1403f4b50	0x1403f4d80	vtable slot
0x1403f4b60	0x1403f4d90	vtable slot
0x1403f4b70	0x1403f4da0	vtable slot
0x1403f4b80	0x1403f4db0	vtable slot
0x1403f4b90	0x1403f4dc0	vtable slot
0x1403f4bc0	0x1403f4df0	vtable slot
0x1403f4bd0	0x1403f4e00	vtable slot
0x1403f4ca0	0x1403f4ed0	vtable slot
0x1403f4f90	0x1403f51c0	vtable slot
0x1403f5320	0x1403f5550	vtable slot
0x1403f5530	0x1403f5760	vtable slot
0x1403f5560	0x1403f5790	vtable slot
0x1403f5790	0x1403f59c0	vtable slot
0x1403f5b10	0x1403f5d40	vtable slot
0x1403f5b70	0x1403f5da0	vtable slot
0x1403f5b80	0x1403f5db0	vtable slot
0x1403f5c40	0x1403f5e70	vtable slot
0x1403f5c60	0x1403f5e90	vtable slot
0x1403f6350	0x1403f6580	vtable slot
0x1403f7120	0x1403f7350	vtable slot
0x1403f7200	0x1403f7430	vtable slot
0x1403f73b0	0x1403f75e0	vtable slot
0x1403f73d0	0x1403f7600	vtable slot
0x1403f76e0	0x1403f7910	vtable slot
0x1403f76f0	0x1403f7920	vtable slot
0x1403f77f0	0x1403f7a20	vtable slot
0x1403f7b10	0x1403f7d40	vtable slot
0x1403f7f50	0x1403f8180	vtable slot
0x1403f8410	0x1403f8640	vtable slot
0x1403f8db0	0x1403f8fe0	vtable slot
0x1403f9f30	0x1403fa160	vtable slot
